0.25,0.00E+00
0.75,0.00E+00
1.25,0.00E+00
1.75,0.00E+00
2.25,0.00E+00
2.75,0.00E+00
3.25,0.00E+00
3.75,0.00E+00
4.25,0.00E+00
4.75,0.00E+00
5.25,0.00E+00
5.75,0.00E+00
6.25,0.00E+00
6.75,0.00E+00
7.25,0.00E+00
7.75,0.00E+00
8.25,0.00E+00
8.75,0.00E+00
9.25,0.00E+00
9.75,0.00E+00
10.25,0.00E+00
10.75,0.00E+00
11.25,0.00E+00
11.75,0.00E+00
12.25,0.00E+00
12.75,0.00E+00
13.25,0.00E+00
13.75,0.00E+00
14.25,0.00E+00
14.75,0.00E+00
15.25,0.00E+00
15.75,0.00E+00
16.25,0.00E+00
16.75,1.11E-04
17.25,1.63E-04
17.75,2.31E-04
18.25,3.17E-04
18.75,4.22E-04
19.25,5.49E-04
19.75,6.96E-04
20.25,8.61E-04
20.75,1.06E-03
21.25,1.26E-03
21.75,1.50E-03
22.25,1.75E-03
22.75,2.02E-03
23.25,2.29E-03
23.75,2.60E-03
24.25,2.90E-03
24.75,3.20E-03
25.25,3.53E-03
25.75,3.86E-03
26.25,4.18E-03
26.75,4.51E-03
27.25,4.83E-03
27.75,5.16E-03
28.25,5.47E-03
28.75,5.79E-03
29.25,6.07E-03
29.75,6.35E-03
30.25,6.64E-03
30.75,6.88E-03
31.25,7.14E-03
31.75,7.37E-03
32.25,7.60E-03
32.75,7.80E-03
33.25,7.99E-03
33.75,8.17E-03
34.25,8.34E-03
34.75,8.48E-03
35.25,8.62E-03
35.75,8.75E-03
36.25,8.85E-03
36.75,8.95E-03
37.25,9.03E-03
37.75,9.11E-03
38.25,9.17E-03
38.75,9.22E-03
39.25,9.26E-03
39.75,9.30E-03
40.25,9.32E-03
40.75,9.33E-03
41.25,9.33E-03
41.75,9.33E-03
42.25,9.33E-03
42.75,9.31E-03
43.25,9.29E-03
43.75,9.26E-03
44.25,9.23E-03
44.75,9.19E-03
45.25,9.15E-03
45.75,9.10E-03
46.25,9.04E-03
46.75,9.00E-03
47.25,8.94E-03
47.75,8.87E-03
48.25,8.81E-03
48.75,8.75E-03
49.25,8.67E-03
49.75,8.61E-03
50.25,8.53E-03
50.75,8.46E-03
51.25,8.38E-03
51.75,8.30E-03
52.25,8.23E-03
52.75,8.15E-03
53.25,8.07E-03
53.75,7.99E-03
54.25,7.90E-03
54.75,7.82E-03
55.25,7.74E-03
55.75,7.65E-03
56.25,7.57E-03
56.75,7.49E-03
57.25,7.40E-03
57.75,3.34E-02
58.25,7.24E-03
58.75,7.16E-03
59.25,5.34E-02
59.75,6.99E-03
60.25,6.90E-03
60.75,6.82E-03
61.25,6.74E-03
61.75,6.66E-03
62.25,6.58E-03
62.75,6.49E-03
63.25,6.42E-03
63.75,6.34E-03
64.25,6.26E-03
64.75,6.18E-03
65.25,6.10E-03
65.75,6.02E-03
66.25,5.94E-03
66.75,2.24E-02
67.25,5.79E-03
67.75,5.71E-03
68.25,5.64E-03
68.75,9.99E-03
69.25,5.26E-03
69.75,4.05E-03
70.25,4.02E-03
70.75,3.99E-03
71.25,3.96E-03
71.75,3.93E-03
72.25,3.90E-03
72.75,3.87E-03
73.25,3.84E-03
73.75,3.81E-03
74.25,3.77E-03
74.75,3.74E-03
75.25,3.71E-03
75.75,3.67E-03
76.25,3.64E-03
76.75,3.61E-03
77.25,3.57E-03
77.75,3.54E-03
78.25,3.50E-03
78.75,3.46E-03
79.25,3.43E-03
79.75,3.39E-03
80.25,3.35E-03
80.75,3.31E-03
81.25,3.27E-03
81.75,3.24E-03
82.25,3.20E-03
82.75,3.16E-03
83.25,3.12E-03
83.75,3.08E-03
84.25,3.04E-03
84.75,3.00E-03
85.25,2.96E-03
85.75,2.92E-03
86.25,2.88E-03
86.75,2.84E-03
87.25,2.80E-03
87.75,2.76E-03
88.25,2.71E-03
88.75,2.67E-03
89.25,2.63E-03
89.75,2.59E-03
90.25,2.54E-03
90.75,2.50E-03
91.25,2.46E-03
91.75,2.42E-03
92.25,2.37E-03
92.75,2.33E-03
93.25,2.29E-03
93.75,2.24E-03
94.25,2.20E-03
94.75,2.16E-03
95.25,2.12E-03
95.75,2.07E-03
96.25,2.03E-03
96.75,1.98E-03
97.25,1.94E-03
97.75,1.90E-03
98.25,1.85E-03
98.75,1.81E-03
99.25,1.77E-03
99.75,1.72E-03
100.25,1.68E-03
100.75,1.63E-03
101.25,1.59E-03
101.75,1.55E-03
102.25,1.50E-03
102.75,1.46E-03
103.25,1.41E-03
103.75,1.37E-03
104.25,1.33E-03
104.75,1.28E-03
105.25,1.24E-03
105.75,1.20E-03
106.25,1.15E-03
106.75,1.11E-03
107.25,1.06E-03
107.75,1.02E-03
108.25,9.76E-04
108.75,9.32E-04
109.25,8.89E-04
109.75,8.46E-04
110.25,8.03E-04
110.75,7.59E-04
111.25,7.16E-04
111.75,6.73E-04
112.25,6.30E-04
112.75,5.87E-04
113.25,5.45E-04
113.75,5.02E-04
114.25,4.59E-04
114.75,4.17E-04
115.25,3.75E-04
115.75,3.32E-04
116.25,2.90E-04
116.75,2.49E-04
117.25,2.07E-04
117.75,1.65E-04
118.25,1.24E-04
118.75,8.22E-05
119.25,4.10E-05
119.75,3.42E-06
